index,time_s,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
22,0.044,-3.439587415225135e-11,-0.10003270010474401,0.1499006516072801,-0.04986926840144555,1.1361097927062832e-12,0.0003008878575419436,5.0004833288166495,1,0.00048332881664947536,1.6571039982111137e-10,8.82238930411533e-06,1.188683531627058e-09,0.17423335427548786
23,0.046,-3.595932297735369e-11,-0.10003418647314148,0.1498961357712474,-0.04986332605605672,1.1877511469202054e-12,0.0003145645783393047,5.000491664073326,1,0.0004916640733263478,1.6903818494868515e-10,9.223402795250323e-06,1.2427146390985162e-09,0.17421973741373128
24,0.048,-3.752277180245602e-11,-0.10003567284153893,0.14989161993521466,-0.04985738371066788,1.2393925011341275e-12,0.0003282412991366658,5.000498813627751,1,0.0004988136277512822,1.7199786088900363e-10,9.624415918276995e-06,1.2967456772658596e-09,0.17420612055197576
25,0.05,-3.9086220627558356e-11,-0.10003715920993639,0.14988710409918196,-0.04985144136527904,1.2910338553480492e-12,0.00034191801993402684,5.000504777432164,1,0.0005047774321642606,1.7458905901346435e-10,1.0025428672825848e-05,1.3507767291789303e-09,0.17419250369021946
26,0.052000000000000005,-4.0649669452660696e-11,-0.10003864557833383,0.14988258826314924,-0.0498454990198902,1.3426752095619713e-12,0.00035559474073138794,5.000509555503422,1,0.0005095555034220212,1.768114696740775e-10,1.0426441058587236e-05,1.4048077880614748e-09,0.17417888682846305
27,0.054,-4.221311827776302e-11,-0.10004013194673128,0.1498780724271165,-0.04983955667450136,1.394316563775893e-12,0.000369271461528749,5.000513147813891,1,0.0005131478138906687,1.7866476153882686e-10,1.0827453075229825e-05,1.458838860743969e-09,0.17416526996670786
28,0.056,-4.377656710286536e-11,-0.10004161831512876,0.1498735565910838,-0.04983361432911253,1.4459579179898152e-12,0.0003829481823261101,5.00051555433824,1,0.0005155543382402428,1.8014861802086502e-10,1.1228464722437896e-05,1.5128699472806292e-09,0.1741516531049507
29,0.058,-4.534001592796769e-11,-0.1000431046835262,0.1498690407550511,-0.04982767198372369,1.4975992722037371e-12,0.0003966249031234711,5.000516775090259,1,0.0005167750902588253,1.812627502889422e-10,1.1629475999920017e-05,1.5669010200785334e-09,0.17413803624319482
30,0.06,-4.690346475307003e-11,-0.10004459105192366,0.14986452491901836,-0.049821729638334845,1.549240626417659e-12,0.0004103016239208322,5.000516810012573,1,0.0005168100125727548,1.8200682787847096e-10,1.2030486907348323e-05,1.6209320718193277e-09,0.174124419381439
31,0.062,-4.846691357817236e-11,-0.10004607742032112,0.14986000908298563,-0.04981578729294601,1.6008819806315812e-12,0.00042397834471819327,5.000515659115951,1,0.0005156591159511947,1.8238049256931788e-10,1.2431497444363726e-05,1.6749631723255958e-09,0.17411080251968322
32,0.064,-5.00303624032747e-11,-0.10004756378871857,0.1498554932469529,-0.04980984494755717,1.6525233348455031e-12,0.00043765506551555436,5.000513322388461,1,0.0005133223884605798,1.8238348935743034e-10,1.2832507610710359e-05,1.7289942449985068e-09,0.17409718565792695
33,0.066,-5.1593811228377034e-11,-0.10004905015711602,0.14985097741092018,-0.049803902602168326,1.7041646890594252e-12,0.00045133178631291546,5.0005097998091435,1,0.0005097998091434519,1.8201549645194237e-10,1.323351740606816e-05,1.7830252759602884e-09,0.17408356879617018
34,0.068,-5.3157260053479374e-11,-0.10005053652551349,0.14984646157488746,-0.04979796025677949,1.7558060432733472e-12,0.00046500850711027656,5.00050509135606,1,0.0005050913560600279,1.8127609838696786e-10,1.3634526830020798e-05,1.837056410927629e-09,0.17406995193441488
35,0.07,-5.47207088785817e-11,-0.10005202289391094,0.14984194573885476,-0.04979201791139065,1.807447397487269e-12,0.00047868522790763755,5.000499197014166,1,0.0004991970141663415,1.8016512862949395e-10,1.4035535882402606e-05,1.891087428127117e-09,0.1740563350726592
36,0.07200000000000001,-5.6284157703684034e-11,-0.10005350926230838,0.14983742990282203,-0.049786075566001814,1.859088751701191e-12,0.0004923619487049986,5.000492116781167,1,0.0004921167811673399,1.7868218038737368e-10,1.443654456280419e-05,1.9451184730043907e-09,0.1740427182109031
37,0.074,-5.784760652878636e-11,-0.10005499563070586,0.1498329140667893,-0.049780133220612977,1.9107301059151128e-12,0.0005060386695023597,5.000483850617489,1,0.0004838506174893453,1.768269006449665e-10,1.4837552870876002e-05,1.9991495658340244e-09,0.17402910134914673
38,0.076,-5.94110553538887e-11,-0.1000564819991033,0.14982839823075658,-0.04977419087522414,1.962371460129035e-12,0.0005197153902997207,5.000474398527265,1,0.00047439852726505194,1.7459903092915559e-10,1.52385608063561e-05,2.05318064562969e-09,0.17401548448739068
39,0.078,-6.097450417899104e-11,-0.10005796836750076,0.14982388239472388,-0.0497682485298353,2.0140128143429566e-12,0.0005333921110970819,5.000463760514465,1,0.0004637605144646173,1.7199827286829915e-10,1.5639568368948715e-05,2.1072116833347925e-09,0.17400186762563505
40,0.08,-6.253795300409337e-11,-0.10005945473589821,0.14981936655869116,-0.04976230618444646,2.0656541685568787e-12,0.0005470688318944429,5.000451936521794,1,0.0004519365217943161,1.69024252630425e-10,1.6040575558279143e-05,2.161242741941447e-09,0.1739882507638792
41,0.082,-6.410140182919571e-11,-0.10006094110429567,0.14981485072265843,-0.04975636383905762,2.117295522770801e-12,0.000560745552691804,5.00043892655087,1,0.00043892655086974486,1.6567664582335186e-10,1.644158237402299e-05,2.215273842266328e-09,0.17397463390212317
42,0.084,-6.566485065429803e-11,-0.10006242747269312,0.1498103348866257,-0.04975042149366878,2.1689368769847226e-12,0.000574422273489165,5.000424730595455,1,0.0004247305954550029,1.6195519657668917e-10,1.684258881592439e-05,2.269304893995457e-09,0.173961017040367
43,0.08600000000000001,-6.722829947940039e-11,-0.10006391384109058,0.14980581905059298,-0.049744479148279945,2.220578231198645e-12,0.0005880989942865262,5.0004093486253165,1,0.00040934862531649685,1.578595223855017e-10,1.7243594883600832e-05,2.3233359939480335e-09,0.1739474001786114
44,0.088,-6.87917483045027e-11,-0.10006540020948804,0.14980130321456026,-0.04973853680289111,2.2722195854125665e-12,0.0006017757150838872,5.000392780632681,1,0.00039278063268088914,1.533893647779212e-10,1.7644600576793845e-05,2.377367045630131e-09,0.17393378331685513
45,0.09,-7.035519712960504e-11,-0.1000668865778855,0.14979678737852753,-0.04973259445750227,2.3238609396264886e-12,0.0006154524358812483,5.0003750266279665,1,0.00037502662796651265,1.4854434038242598e-10,1.8045605895119186e-05,2.431398152691419e-09,0.1739201664550982
46,0.092,-7.191864595470738e-11,-0.10006837294628294,0.1497922715424948,-0.04972665211211343,2.3755022938404107e-12,0.0006291291566786094,5.000356086550295,1,0.00035608655029495395,1.4332420894274465e-10,1.84466108383392e-05,2.48542919684552e-09,0.17390654959334387
47,0.094,-7.348209477980972e-11,-0.10006985931468039,0.1497877557064621,-0.04972070976672459,2.427143648054333e-12,0.0006428058774759704,5.00033596041299,1,0.0003359604129897775,1.3772861571160304e-10,1.8847615406095666e-05,2.5394602345793387e-09,0.17389293273158707
48,0.096,-7.504554360491205e-11,-0.10007134568307785,0.14978323987042938,-0.04971476742133575,2.478785002268255e-12,0.0006564825982733316,5.000314648200695,1,0.00031464820069526667,1.3175721808578928e-10,1.9248619598048574e-05,2.5934912999368083e-09,0.17387931586983102
49,0.098,-7.660899243001439e-11,-0.10007283205147531,0.14977872403439665,-0.049708825075946914,2.5304263564821767e-12,0.0006701593190706926,5.000292149889357,1,0.00029214988935688524,1.254097098926452e-10,1.964962341389088e-05,2.6475223791485758e-09,0.17386569900807447
50,0.1,-7.817244125511671e-11,-0.10007431841987277,0.14977420819836393,-0.049702882730558076,2.5820677106960984e-12,0.0006838360398680537,5.000268465461223,1,0.00026846546122261117,1.1868575894055675e-10,2.0050626853290388e-05,2.7015534792619583e-09,0.17385208214631814
51,0.10200000000000001,-7.973589008021905e-11,-0.10007580478827022,0.14976969236233123,-0.04969694038516924,2.6337090649100206e-12,0.0006975127606654147,5.00024359492077,1,0.00024359492076975187,1.1158512324623151e-10,2.04516299160051e-05,2.755584516793445e-09,0.17383846528456207
52,0.10400000000000001,-8.129933890532139e-11,-0.10007729115666768,0.14976517652629848,-0.0496909980397804,2.6853504191239427e-12,0.0007111894814627759,5.000217538234935,1,0.00021753823493497748,1.041073830211886e-10,2.0852632601615215e-05,2.8096156097041677e-09,0.17382484842280693
53,0.106,-8.286278773042372e-11,-0.10007877752506512,0.14976066069026578,-0.04968505569439156,2.7369917733378644e-12,0.0007248662022601368,5.00019029539109,1,0.00019029539109016724,9.625230062890414e-11,2.1253634909883075e-05,2.863646654236047e-09,0.17381123156105083
54,0.108,-8.442623655552604e-11,-0.10008026389346258,0.14975614485423303,-0.04967911334900272,2.788633127551786e-12,0.000738542923057498,5.000161866388931,1,0.00016186638893067595,8.801947884773213e-11,2.165463684041143e-05,2.9176777746385815e-09,0.17379761469929447
55,0.11,-8.598968538062838e-11,-0.10008175026186003,0.14975162901820033,-0.04967317100361388,2.8402744817657083e-12,0.000752219643854859,5.000132251198718,1,0.00013225119871762558,7.940870695431815e-11,2.2055638392989508e-05,2.971708798306899e-09,0.17378399783753853
56,0.112,-8.755313420573072e-11,-0.1000832366302575,0.1497471131821676,-0.049667228658225045,2.8919158359796304e-12,0.0007658963646522202,5.000101449812283,1,0.00010144981228332739,7.041955914666521e-11,2.245663956719057e-05,3.0257398845102067e-09,0.1737703809757824
57,0.114,-8.911658303083305e-11,-0.10008472299865495,0.14974259734613488,-0.04966128631283621,2.943557190193552e-12,0.0007795730854495811,5.000069462223089,1,6.946222308901184e-05,6.105177967630928e-11,2.285764036276221e-05,3.0797709565954637e-09,0.1737567641140268
58,0.116,-9.068003185593538e-11,-0.10008620936705241,0.14973808151010218,-0.04965534396744737,2.9951985444074743e-12,0.0007932498062469422,5.000036288394109,1,3.628839410918516e-05,5.1305064326651326e-11,2.3258640779394782e-05,3.1338019869155387e-09,0.17374314725227044
59,0.11800000000000001,-9.224348068103773e-11,-0.10008769573544986,0.14973356567406942,-0.049649401622058525,3.0468398986213964e-12,0.0008069265270443034,5.000001928331781,1,1.928331781364534e-06,4.117901631691946e-11,2.365964081669451e-05,3.1878330867095124e-09,0.17372953039051467
60,0.12,-9.380699705407434e-11,-0.10008909687284458,0.14972894449115104,-0.04964346961194299,3.0981869005894215e-12,0.0008206337500207262,5.000032578930112,1,3.257893011188173e-05,5.1392951328693096e-11,2.4060661193982608e-05,3.1908413574916335e-09,0.17371591347773618
61,0.122,-9.537051736740712e-11,-0.1000904930384308,0.1497243171629976,-0.0496375382047184,3.1495167320097686e-12,0.0008343427522909278,5.000065904645273,1,6.590464527267414e-05,6.242881978748787e-11,2.4461682393202636e-05,3.1908733344611247e-09,0.17370229656198014
62,0.124,-9.693403768073992e-11,-0.10009188920401701,0.1497196898348442,-0.04963160679749381,3.2008465634301166e-12,0.0008480517545611293,5.000098043953842,1,9.804395384183096e-05,7.307751413026339e-11,2.486270320524887e-05,3.19090529884781e-09,0.1736886796462254
63,0.126,-9.84975579940727e-11,-0.10009328536960325,0.1497150625066908,-0.049625675390269214,3.252176394850464e-12,0.0008617607568313308,5.000128996847518,1,0.00012899684751843665,8.333868978746337e-11,2.526372362977609e-05,3.1909372710334573e-09,0.17367506273047012
64,0.128,-1.000610783074055e-10,-0.10009468153518948,0.1497104351785374,-0.04961974398304462,3.3035062262708125e-12,0.0008754697591015324,5.000158763323406,1,0.0001587633234061414,9.321205954529709e-11,2.56647436664972e-05,3.1909692233697084e-09,0.173661445814715
65,0.13,-1.0162459862073828e-10,-0.10009607770077569,0.14970580785038398,-0.049613812575820024,3.3548360576911597e-12,0.0008891787613717339,5.000187343336603,1,0.00018734333660308522,1.0269729027039223e-10,2.6065763315079142e-05,3.1910011772141137e-09,0.1736478288989594
66,0.132,-1.0318811893407108e-10,-0.10009747386636193,0.14970118052223058,-0.04960788116859543,3.4061658891115076e-12,0.0009028877636419355,5.000214736878967,1,0.0002147368789673365,1.1179402023238656e-10,2.646678257516109e-05,3.191033180487154e-09,0.1736342119832047
67,0.134,-1.0475163924740386e-10,-0.10009887003194815,0.14969655319407718,-0.049601949761370834,3.457495720531855e-12,0.000916596765912137,5.000240943966136,1,0.00024094396613616453,1.2050202389113582e-10,2.6867801446514922e-05,3.1910651222738087e-09,0.173620595067449
68,0.136,-1.0631515956073666e-10,-0.10010026619753437,0.14969192586592378,-0.049596018354146246,3.5088255519522036e-12,0.0009303057681823387,5.00026596454534,1,0.00026596454534022484,1.2882091872258223e-10,2.7268819928760738e-05,3.191097072287011e-09,0.1736069781516949
69,0.138,-1.0787867987406944e-10,-0.1001016623631206,0.14968729853777038,-0.04959008694692165,3.5601553833725507e-12,0.0009440147704525401,5.00028979861117,1,0.0002897986111696227,1.3675038812748842e-10,2.7669838021581083e-05,3.1911290511253644e-09,0.17359336123593924
70,0.14,-1.0944220018740222e-10,-0.10010305852870682,0.14968267120961695,-0.049584155539697056,3.611485214792898e-12,0.0009577237727227415,5.00031244613634,1,0.0003124461363404052,1.442901172448075e-10,2.8070855724661104e-05,3.191161037862567e-09,0.173579744320184
71,0.14200000000000002,-1.1100572050073502e-10,-0.10010445469429304,0.14967804388146355,-0.04957822413247247,3.662815046213246e-12,0.0009714327749929431,5.000333907117692,1,0.00033390711769243353,1.514398042262538e-10,2.8471873037698093e-05,3.191193032605821e-09,0.1735661274044286
72,0.14400000000000002,-1.125692408140678e-10,-0.10010585085987928,0.14967341655331015,-0.04957229272524787,3.714144877633593e-12,0.0009851417772631446,5.000354181554273,1,0.00035418155427269227,1.5819913334737632e-10,2.887288996037893e-05,3.1912250007678904e-09,0.17355251048867307
73,0.146,-1.1413276112740058e-10,-0.1001072470254655,0.14966878922515675,-0.04956636131802328,3.7654747090539405e-12,0.000998850779533346,5.000373269384051,1,0.00037326938405080057,1.6456778194598728e-10,2.927390649237836e-05,3.1912569630558055e-09,0.1735388935729187
74,0.148,-1.1569628144073336e-10,-0.10010864319105171,0.14966416189700335,-0.04956042991079868,3.816804540474288e-12,0.0010125597818035476,5.000391170637307,1,0.0003911706373074253,1.705454369017227e-10,2.967492263338326e-05,3.191288926190397e-09,0.17352527665716241
75,0.15,-1.1725980175406617e-10,-0.10011003935663794,0.14965953456884995,-0.04955449850357409,3.8681343718946364e-12,0.0010262687840737492,5.000407885284533,1,0.00040788528453283845,1.7613177208442395e-10,3.0075938383070103e-05,3.1913208908209715e-09,0.17351165974140867
76,0.152,-1.1882332206739894e-10,-0.10011143552222418,0.14965490724069652,-0.0495485670963495,3.919464203314984e-12,0.0010399777863439505,5.000423413288389,1,0.00042341328838890746,1.8132644314981746e-10,3.0476953741091082e-05,3.191352883834501e-09,0.17349804282565306
77,0.154,-1.2038684238073176e-10,-0.10011283168781038,0.14965027991254312,-0.0495426356891249,3.9707940347353316e-12,0.0010536867886141521,5.00043775466206,1,0.0004377546620597528,1.861292046332392e-10,3.0877968707203336e-05,3.1913848369251027e-09,0.17348442590989824
78,0.156,-1.2195036269406452e-10,-0.10011422785339662,0.14964565258438972,-0.0495367042819003,4.022123866155679e-12,0.0010673957908843537,5.000450909358754,1,0.0004509093587543589,1.9053966708827738e-10,3.1278983281016546e-05,3.1914168040847783e-09,0.17347080899414288
79,0.158,-1.2351388300739732e-10,-0.10011562401898283,0.1496410252562363,-0.04953077287467571,4.0734536975760275e-12,0.0010811047931545553,5.000462877376534,1,0.0004628773765338323,1.945575278049321e-10,3.167999746222801e-05,3.1914488072131727e-09,0.17345719207838775
80,0.16,-1.250774033207301e-10,-0.10011702018456906,0.14963639792808292,-0.04952484146745112,4.124783528996375e-12,0.001094813795424757,5.000473658713094,1,0.00047365871309423824,1.9818249014493425e-10,3.208101125054108e-05,3.1914807979537074e-09,0.1734435751626322
81,0.162,-1.266409236340629e-10,-0.1001184163501553,0.1496317705999295,-0.049518910060226524,4.1761133604167226e-12,0.0011085227976949585,5.00048325334501,1,0.00048325334500987083,2.0141423058197014e-10,3.248202464563224e-05,3.1915127825935374e-09,0.17342995824687696
82,0.164,-1.282044439473957e-10,-0.10011981251574151,0.1496271432717761,-0.04951297865300193,4.22744319183707e-12,0.0011222317999651599,5.000491661244083,1,0.0004916612440828416,2.042524333961277e-10,3.288303764718577e-05,3.1915447611314516e-09,0.17341634133112144
83,0.166,-1.297679642607285e-10,-0.10012120868132773,0.1496225159436227,-0.04950704724577734,4.2787730232574185e-12,0.0011359408022353617,5.000498882405938,1,0.0004988824059379837,2.0669678113290183e-10,3.328405025488333e-05,3.1915767344336008e-09,0.17340272441536692
84,0.168,-1.3133148457406123e-10,-0.10012260484691396,0.14961788861546926,-0.04950111583855274,4.330102854677765e-12,0.0011496498045055628,5.000504916820255,1,0.0005049168202546639,2.0874693378650252e-10,3.368506246838755e-05,3.1916087293869535e-09,0.1733891074996116
85,0.17,-1.3289500488739405e-10,-0.10012400101250019,0.14961326128731586,-0.04949518443132815,4.381432686098113e-12,0.0011633588067757644,5.0005097644644,1,0.0005097644644003196,2.1040259818878534e-10,3.408607428740176e-05,3.1916407253904844e-09,0.17337549058385543
86,0.17200000000000001,-1.3445852520072684e-10,-0.10012539717808641,0.14960863395916246,-0.04948925302410355,4.432762517518461e-12,0.001177067809045966,5.000513425301957,1,0.0005134253019569712,2.1166343953835372e-10,3.4487085711593785e-05,3.191672728948188e-09,0.17336187366810177
87,0.17400000000000002,-1.3602204551405963e-10,-0.10012679334367264,0.14960400663100903,-0.04948332161687896,4.484092348938809e-12,0.0011907768113161674,5.000515899346634,1,0.0005158993466336526,2.1252914992213434e-10,3.4888096740655704e-05,3.191704741143055e-09,0.17334825675234547
88,0.176,-1.375855658273924e-10,-0.10012818950925886,0.14959937930285566,-0.04947739020965437,4.5354221803591555e-12,0.001204485813586369,5.000517186567353,1,0.0005171865673530007,2.1299945959108297e-10,3.5289107374316016e-05,3.1917366778399002e-09,0.17333463983659111
89,0.178,-1.3914908614072517e-10,-0.10012958567484508,0.14959475197470223,-0.04947145880242977,4.586752011779504e-12,0.0012181948158565704,5.000517286958657,1,0.0005172869586571593,2.1307396088576243e-10,3.569011761216709e-05,3.191768671093165e-09,0.1733210229208355
90,0.18,-1.40712606454058e-10,-0.1001309818404313,0.14959012464654883,-0.04946552739520518,4.638081843199851e-12,0.001231903818126772,5.0005162005019805,1,0.0005162005019805349,2.1275236757750524e-10,3.6091127453925266e-05,3.1918007000849857e-09,0.17330740600508066
91,0.182,-1.4227612676739076e-10,-0.10013237800601753,0.14958549731839543,-0.04945959598798059,4.689411674620199e-12,0.0012456128203969736,5.000513927179632,1,0.0005139271796323897,2.1203439777459495e-10,3.649213689930521e-05,3.1918326811138616e-09,0.17329378908932463
92,0.184,-1.4383964708072357e-10,-0.10013377417160375,0.14958086999024203,-0.04945366458075599,4.740741506040547e-12,0.0012593218226671751,5.000510466971742,1,0.000510466971742396,2.10919708870155e-10,3.68931459479669e-05,3.191864670557023e-09,0.17328017217357078
93,0.186,-1.4540316739405634e-10,-0.10013517033718998,0.14957624266208863,-0.0494477331735314,4.792071337460894e-12,0.0012730308249373765,5.000505819876435,1,0.000505819876434721,2.094079834109804e-10,3.729415459959203e-05,3.191896654101815e-09,0.17326655525781456
94,0.188,-1.4696668770738913e-10,-0.10013656650277619,0.1495716153339352,-0.0494418017663068,4.8434011688812424e-12,0.0012867398272075783,5.000499985842584,1,0.0004999858425840387,2.0749889873990575e-10,3.769516285385706e-05,3.1919286525636806e-09,0.17325293834205932
95,0.19,-1.485302080207219e-10,-0.10013796266836242,0.1495669880057818,-0.049435870359082215,4.89473100030159e-12,0.0013004488294777797,5.000492964905698,1,0.0004929649056979457,2.0519215561877667e-10,3.809617071046622e-05,3.1919606312469995e-09,0.1732393214263044
96,0.192,-1.5009372833405472e-10,-0.10013935883394864,0.1495623606776284,-0.04942993895185762,4.9460608317219375e-12,0.0013141578317479813,5.0004847570177455,1,0.0004847570177455296,2.0248739496176993e-10,3.849717816905522e-05,3.1919926458784703e-09,0.17322570451054992
97,0.194,-1.516572486473875e-10,-0.10014075499953487,0.149557733349475,-0.049424007544633025,4.997390663142285e-12,0.0013278668340181827,5.000475362176147,1,0.000475362176146632,1.9938434528693958e-10,3.889818522935605e-05,3.1920246470173473e-09,0.17321208759479456
98,0.196,-1.532207689607203e-10,-0.1001421511651211,0.1495531060213216,-0.04941807613740843,5.0487204945626335e-12,0.0013415758362883845,5.000464780357378,1,0.0004647803573778475,1.9588268220369047e-10,3.9299191891043444e-05,3.192056614929981e-09,0.1731984706790391
99,0.198,-1.5478428927405305e-10,-0.10014354733070732,0.14954847869316817,-0.04941214473018384,5.10005032598298e-12,0.0013552848385585859,5.000453011554822,1,0.00045301155482224686,1.9198202928023043e-10,3.970019815374097e-05,3.192088674081369e-09,0.17318485376328419
100,0.2,-1.5634780958738587e-10,-0.10014494349629355,0.14954385136501477,-0.04940621332295925,5.1513801574033286e-12,0.0013689938408287872,5.0004400557381565,1,0.00044005573815653065,1.8768216967994137e-10,4.010120401723092e-05,3.1921206379878487e-09,0.17317123684752925
101,0.202,-1.5791132990071864e-10,-0.10014633966187977,0.14953922403686137,-0.049400281915734645,5.202709988823675e-12,0.0013827028430989888,5.000425912909331,1,0.0004259129093311387,1.8298270875782665e-10,4.0502209481121244e-05,3.19215264325746e-09,0.1731576199317743
102,0.20400000000000001,-1.5947485021405143e-10,-0.10014773582746599,0.14953459670870795,-0.04939435050851006,5.254039820244024e-12,0.0013964118453691904,5.000410583046894,1,0.0004105830468938976,1.778833290650489e-10,4.090321454509189e-05,3.1921846916237163e-09,0.17314400301601815
103,0.20600000000000002,-1.6103837052738425e-10,-0.10014913199305221,0.14952996938055454,-0.04938841910128546,5.305369651664372e-12,0.001410120847639392,5.000394066137025,1,0.00039406613702475113,1.7238377386931813e-10,4.130421920888611e-05,3.192216685941075e-09,0.17313038610026343
104,0.20800000000000002,-1.6260189084071701e-10,-0.10015052815863845,0.14952534205240114,-0.04938248769406087,5.356699483084719e-12,0.0014238298499095934,5.00037636215903,1,0.00037636215903003034,1.6648367801971372e-10,4.170522347214136e-05,3.1922486806351886e-09,0.17311676918450822
105,0.21,-1.641654111540498e-10,-0.10015192432422466,0.14952071472424774,-0.04937655628683627,5.408029314505066e-12,0.001437538852179795,5.000357471093278,1,0.0003574710932783276,1.601827570320152e-10,4.2106227334569666e-05,3.1922806566229348e-09,0.17310315226875325
106,0.212,-1.6572893146738257e-10,-0.10015332048981089,0.14951608739609434,-0.049370624879611684,5.459359145925414e-12,0.0014512478544499966,5.000337392945049,1,0.00033739294504897543,1.5348064315801348e-10,4.250723079580587e-05,3.1923126741846383e-09,0.17308953535299856
107,0.214,-1.6729245178071537e-10,-0.10015471665539712,0.14951146006794092,-0.04936469347238709,5.510688977345762e-12,0.0014649568567201982,5.000316127686298,1,0.00031612768629774024,1.4637703023586313e-10,4.290823385554293e-05,3.1923447072982944e-09,0.17307591843724227
108,0.216,-1.6885597209404816e-10,-0.10015611282098334,0.14950683273978752,-0.049358762065162494,5.56201880876611e-12,0.0014786658589903995,5.000293675302316,1,0.0002936753023163874,1.38871621649758e-10,4.330923651348421e-05,3.1923767342787028e-09,0.17306230152148702
109,0.218,-1.7041949240738095e-10,-0.10015750898656957,0.14950220541163411,-0.0493528306579379,5.613348640186457e-12,0.0014923748612606013,5.000270035780294,1,0.00027003578029383135,1.3096410431112886e-10,4.371023876931571e-05,3.192408747535266e-09,0.17304868460573286
110,0.22,-1.7198301272071375e-10,-0.10015890515215578,0.14949757808348071,-0.04934689925071331,5.664678471606805e-12,0.0015060838635308027,5.000245209102154,1,0.00024520910215386493,1.2265419029513162e-10,4.411124062275209e-05,3.192440714540789e-09,0.1730350676899779
111,0.222,-1.7354653303404654e-10,-0.100160301317742,0.1494929507553273,-0.04934096784348871,5.7160083030271525e-12,0.0015197928658010043,5.000219195264047,1,0.00021919526404712286,1.1394145898577493e-10,4.451224207337006e-05,3.192472772336944e-09,0.17302145077422157
112,0.224,-1.751100533473793e-10,-0.10016169748332823,0.14948832342717389,-0.04933503643626412,5.7673381344475e-12,0.0015335018680712057,5.000191994232222,1,0.000191994232221937,1.0482569535507081e-10,4.491324312095452e-05,3.192504769134547e-09,0.17300783385846713
113,0.226,-1.7667357366071213e-10,-0.10016309364891446,0.14948369609902049,-0.049329105029039526,5.8186679658678484e-12,0.0015472108703414075,5.000163606013706,1,0.00016360601370557504,9.530653349135083e-11,4.531424376514205e-05,3.192536780392712e-09,0.17299421694271272
114,0.228,-1.7823709397404487e-10,-0.10016448981450068,0.14947906877086709,-0.04932317362181494,5.869997797288195e-12,0.0015609198726116086,5.0001340305729745,1,0.00013403057297445287,8.538366218929608e-11,4.5715244005617786e-05,3.192568792883005e-09,0.17298060002695578
115,0.23,-1.7980061428737766e-10,-0.10016588598008691,0.14947444144271366,-0.049317242214590336,5.9213276287085435e-12,0.0015746288748818102,5.000103267918325,1,0.00010326791832504512,7.505673566094226e-11,4.6116243842038273e-05,3.1926008549595377e-09,0.17296698311120223
116,0.232,-1.8136413460071045e-10,-0.10016728214567312,0.14946981411456026,-0.04931131080736574,5.97265746012889e-12,0.0015883378771520116,5.000071318025293,1,7.13180252933654e-05,6.432551848948769e-11,4.65172432741667e-05,3.1926328484433446e-09,0.1729533661954469
117,0.234,-1.8292765491404325e-10,-0.10016867831125935,0.14946518678640686,-0.04930537940014115,6.023987291549239e-12,0.0016020468794222134,5.000038180863786,1,3.8180863786152486e-05,5.318962046513164e-11,4.6918242301611894e-05,3.192664878066922e-09,0.17293974927969116
118,0.23600000000000002,-1.8449117522737604e-10,-0.10017007447684559,0.14946055945825346,-0.04929944799291655,6.075317122969587e-12,0.001615755881692415,5.000003856433364,1,3.856433363758072e-06,4.1648742741434996e-11,4.731924092407289e-05,3.192696908267326e-09,0.17292613236393636
119,0.23800000000000002,-1.8605474342220337e-10,-0.10017139051537527,0.1494558328011039,-0.049293525768058816,6.126369338828996e-12,0.0016294932682682766,5.000030738592461,1,3.073859246072175e-05,5.1174448119104914e-11,4.7720260613138936e-05,3.192729706403946e-09,0.17291251544818192
120,0.24,-1.8761831754925126e-10,-0.100172696626659,0.149451093837707,-0.04928760468083945,6.177387159840146e-12,0.0016432341714837776,5.000064163390754,1,6.416339075432376e-05,6.294838872873295e-11,4.8121282550436975e-05,3.192762657857163e-09,0.17289889853242726
121,0.242,-1.8918189167629912e-10,-0.10017400273794273,0.1494463548743101,-0.04928168359362008,6.228404980851296e-12,0.0016569750746992786,5.000096400608636,1,9.640060863613797e-05,7.430967759815281e-11,4.852230407508072e-05,3.192795632012618e-09,0.17288528161667305
122,0.244,-1.90745465803347e-10,-0.10017530884922646,0.1494416159109132,-0.04927576250640072,6.2794228018624476e-12,0.0016707159779147792,5.0001274502223385,1,0.0001274502223385099,8.525803781648855e-11,4.8923325186796096e-05,3.1928285510235917e-09,0.17287166470091936
123,0.246,-1.9230903993039492e-10,-0.10017661496051021,0.14943687694751634,-0.04926984141918136,6.330440622873599e-12,0.0016844568811302807,5.000157312195793,1,0.00015731219579340205,9.579309500624301e-11,4.9324345885205796e-05,3.1928614996732816e-09,0.1728580477851643
124,0.248,-1.938726140574428e-10,-0.10017792107179394,0.14943213798411945,-0.04926392033196199,6.38145844388475e-12,0.0016981977843457817,5.000185986523047,1,0.00018598652304735452,1.0591454181896927e-10,4.972536617000538e-05,3.1928944764426045e-09,0.1728444308694105
125,0.25,-1.954361881844907e-10,-0.10017922718307769,0.14942739902072255,-0.049257999244742626,6.432476264895901e-12,0.0017119386875612827,5.000213473204192,1,0.00021347320419184967,1.1562207623147669e-10,5.012638604089299e-05,3.1929274477201824e-09,0.17283081395365615
